"WeekInDayFmt","Sku","Store","Sales"
20060318,1383769,46,9
20060401,1383769,46,5
20060415,1383769,46,1
20060422,1383769,46,2
20060513,1383769,46,1
20060520,1383769,46,1
20060527,1383769,46,3
20060603,1383769,46,2
20060617,1383769,46,3
20060624,1383769,46,2
20060805,1383769,46,1
20060826,1383769,46,4
20060909,1383769,46,1
20060916,1383769,46,2
20061021,1383769,46,1
20061111,1383769,46,1
20061209,1383769,46,1
20061216,1383769,46,1
20061230,1383769,46,1
20070120,1383769,46,2
20070127,1383769,46,1
20070210,1383769,46,1
20070217,1383769,46,2
20070224,1383769,46,3
20070310,1383769,46,1
20070331,1383769,46,2
20070414,1383769,46,6
20070421,1383769,46,4
20070505,1383769,46,1
20070707,1383769,46,1
20070804,1383769,46,3
20070825,1383769,46,1
20070901,1383769,46,1
20070929,1383769,46,1
20071006,1383769,46,6
20051112,1383769,47,1
20051231,1383769,47,1
20060128,1383769,47,2
20060318,1383769,47,2
20061021,1383769,47,1
20061104,1383769,47,1
20061118,1383769,47,2
20061230,1383769,47,4
20070120,1383769,47,1
20070217,1383769,47,2
20070317,1383769,47,1
20070331,1383769,47,3
20070414,1383769,47,1
20070421,1383769,47,4
20070616,1383769,47,1
20070630,1383769,47,2
20070721,1383769,47,1
20070825,1383769,47,2
20070901,1383769,47,2
20070908,1383769,47,3
20070915,1383769,47,1
20071006,1383769,47,2
20071013,1383769,47,5
20071020,1383769,47,4
20060225,1383769,48,2
20060318,1383769,48,4
20061014,1383769,50,1
20061021,1383769,50,1
20061028,1383769,50,3
20061111,1383769,50,2
20061202,1383769,50,1
20061209,1383769,50,1
20061223,1383769,50,1
20061230,1383769,50,1
20070120,1383769,50,1
20070127,1383769,50,1
20070210,1383769,50,3
20070217,1383769,50,1
20070224,1383769,50,1
20070317,1383769,50,5
20070331,1383769,50,2
20070407,1383769,50,1
20070414,1383769,50,6
20070421,1383769,50,4
20070512,1383769,50,2
20070526,1383769,50,1
20070609,1383769,50,2
20070616,1383769,50,5
20070630,1383769,50,1
20070707,1383769,50,3
20070721,1383769,50,3
20070728,1383769,50,1
20070804,1383769,50,6
20070825,1383769,50,1
20070908,1383769,50,5
20070929,1383769,50,1
20071006,1383769,50,7
20071020,1383769,50,1
20061216,1383769,52,1
20061230,1383769,52,4
20070210,1383769,52,2
20070224,1383769,52,2
20070303,1383769,52,1
20070317,1383769,52,2
20070414,1383769,52,5
20070421,1383769,52,1
20070609,1383769,52,1
20070616,1383769,52,1
20070721,1383769,52,1
20070728,1383769,52,2
20070804,1383769,52,2
20070811,1383769,52,1
20070908,1383769,52,4
20071020,1383769,52,3
20051119,1383769,54,1
20051126,1383769,54,1
20051203,1383769,54,1
20051210,1383769,54,2
20051105,1383769,56,1
20051203,1383769,56,1
20051210,1383769,56,17
20051231,1383769,56,7
20060107,1383769,56,1
20060121,1383769,56,4
20060218,1383769,56,2
20060225,1383769,56,3
20060311,1383769,56,1
20060318,1383769,56,9
20060325,1383769,56,1
20060401,1383769,56,8
20060415,1383769,56,4
20060617,1383769,56,2
20060624,1383769,56,1
20060701,1383769,56,2
20060722,1383769,56,1
20060729,1383769,56,3
20060805,1383769,56,1
20060826,1383769,56,12
20061007,1383769,56,1
20061021,1383769,56,1
20061104,1383769,56,1
20061111,1383769,56,2
20061118,1383769,56,3
20061216,1383769,56,3
20061223,1383769,56,1
20070331,1383769,56,1
20070407,1383769,56,2
20070414,1383769,56,2
20070602,1383769,56,1
20070616,1383769,56,1
20070707,1383769,56,3
20070804,1383769,56,2
20070825,1383769,56,2
20070929,1383769,56,1
20071006,1383769,56,4
20071013,1383769,56,2
20071020,1383769,56,1
20051203,1383769,59,3
20051210,1383769,59,2
20051029,1383769,61,1
20051105,1383769,61,1
20051112,1383769,61,2
20051119,1383769,61,1
20051126,1383769,61,1
20051203,1383769,61,1
20051210,1383769,61,1
20051231,1383769,61,1
20060121,1383769,61,1
20061111,1383769,61,2
20061118,1383769,61,1
20061209,1383769,61,4
20061216,1383769,61,1
20061230,1383769,61,1
20070106,1383769,61,1
20070113,1383769,61,1
20070120,1383769,61,3
20070210,1383769,61,1
20070217,1383769,61,1
20070317,1383769,61,3
20070324,1383769,61,1
20070331,1383769,61,1
20070407,1383769,61,1
20070414,1383769,61,8
20070609,1383769,61,1
20070616,1383769,61,4
20070707,1383769,61,1
20070728,1383769,61,1
20070804,1383769,61,1
20070811,1383769,61,1
20070908,1383769,61,4
20070922,1383769,61,1
20071006,1383769,61,4
20061014,1383769,62,1
20061021,1383769,62,1
20061202,1383769,62,1
20061209,1383769,62,2
20061216,1383769,62,1
20061223,1383769,62,1
20061230,1383769,62,2
20070113,1383769,62,1
20070120,1383769,62,1
20070217,1383769,62,1
20070224,1383769,62,1
20070303,1383769,62,1
20070317,1383769,62,9
20070414,1383769,62,6
20070421,1383769,62,1
20070512,1383769,62,2
20070609,1383769,62,2
20070616,1383769,62,1
20070707,1383769,62,1
20070728,1383769,62,3
20070804,1383769,62,1
20051203,1383769,63,1
20051231,1383769,63,1
20051210,1383769,64,1
20060121,1383769,64,1
20060218,1383769,64,1
20060318,1383769,64,1
20060401,1383769,64,7
20051231,1383769,65,1
20060325,1383769,65,1
20061021,1383769,65,1
20061111,1383769,65,1
20061118,1383769,65,4
20061209,1383769,65,1
20061216,1383769,65,1
20070120,1383769,65,1
20070203,1383769,65,2
20070224,1383769,65,2
20070310,1383769,65,1
20070414,1383769,65,7
20070616,1383769,65,3
20060225,1383769,66,2
20060318,1383769,66,6
20061028,1383769,66,2
20061111,1383769,66,1
20061209,1383769,66,1
20061216,1383769,66,1
20070106,1383769,66,1
20070120,1383769,66,1
20070224,1383769,66,1
20070317,1383769,66,3
20070331,1383769,66,6
20070414,1383769,66,6
20070421,1383769,66,6
20070512,1383769,66,1
20070616,1383769,66,4
20070721,1383769,66,2
20070804,1383769,66,5
20070825,1383769,66,2
20070901,1383769,66,1
20070908,1383769,66,3
20070929,1383769,66,1
20071006,1383769,66,1
20071013,1383769,66,4
20071020,1383769,66,6
20071020,1383769,67,3
20051029,1383769,68,1
20051105,1383769,68,1
20051210,1383769,68,1
20051217,1383769,68,1
20051224,1383769,68,2
20051231,1383769,68,1
20060401,1383769,68,1
20060603,1383769,68,1
20061118,1383769,68,2
20061209,1383769,68,3
20061223,1383769,68,1
20070120,1383769,68,2
20070310,1383769,68,1
20070317,1383769,68,7
20070331,1383769,68,2
20070609,1383769,68,1
20070616,1383769,68,5
20070707,1383769,68,1
20070721,1383769,68,1
20070804,1383769,68,2
20070825,1383769,68,1
20070908,1383769,68,5
20071006,1383769,68,2
20071013,1383769,68,1
20071020,1383769,68,3
20051029,1383769,69,1
20051112,1383769,69,1
20051126,1383769,69,1
20051203,1383769,69,4
20051210,1383769,69,6
20051217,1383769,69,2
20060121,1383769,69,3
20060204,1383769,69,1
20060211,1383769,69,1
20060218,1383769,69,1
20060225,1383769,69,9
20060304,1383769,69,1
20060318,1383769,69,4
20060325,1383769,69,3
20060401,1383769,69,6
20060415,1383769,69,6
20060513,1383769,69,4
20060603,1383769,69,3
20060617,1383769,69,2
20060624,1383769,69,3
20060701,1383769,69,6
20060729,1383769,69,4
20060805,1383769,69,4
20060819,1383769,69,1
20060826,1383769,69,2
20060902,1383769,69,2
20060909,1383769,69,1
20060916,1383769,69,3
20060923,1383769,69,1
20061007,1383769,69,5
20061014,1383769,69,1
20061021,1383769,69,7
20061111,1383769,69,6
20061118,1383769,69,1
20061209,1383769,69,1
20061216,1383769,69,2
20061223,1383769,69,3
20061230,1383769,69,2
20070106,1383769,69,1
20070217,1383769,69,2
20070224,1383769,69,1
20070317,1383769,69,3
20070331,1383769,69,3
20070414,1383769,69,2
20070421,1383769,69,6
20070428,1383769,69,6
20070512,1383769,69,1
20070519,1383769,69,1
20070602,1383769,69,1
20070609,1383769,69,1
20070616,1383769,69,6
20070630,1383769,69,1
20070707,1383769,69,2
20070721,1383769,69,1
20070804,1383769,69,9
20070818,1383769,69,2
20070825,1383769,69,1
20070908,1383769,69,3
20070929,1383769,69,1
20071006,1383769,69,4
20071013,1383769,69,1
20071020,1383769,69,1
20051029,1383769,70,1
20051105,1383769,70,1
20051112,1383769,70,1
20051119,1383769,70,1
20061209,1383769,70,1
20070120,1383769,70,1
20070217,1383769,70,1
20070224,1383769,70,3
20070317,1383769,70,1
20070331,1383769,70,4
20070414,1383769,70,7
20070421,1383769,70,1
20070512,1383769,70,1
20070616,1383769,70,1
20070721,1383769,70,1
20070728,1383769,70,2
20070825,1383769,70,3
20070908,1383769,70,8
20070915,1383769,70,1
20071006,1383769,70,6
20071013,1383769,70,1
20071020,1383769,70,1
20061014,1383769,73,2
20061021,1383769,73,1
20061104,1383769,73,1
20061111,1383769,73,3
20061118,1383769,73,2
20061230,1383769,73,1
20070120,1383769,73,1
20070203,1383769,73,2
20070224,1383769,73,1
20070317,1383769,73,4
20070331,1383769,73,3
20070414,1383769,73,2
20070609,1383769,73,1
20070616,1383769,73,9
20070721,1383769,73,2
20070804,1383769,73,1
20070811,1383769,73,1
20070825,1383769,73,2
20070908,1383769,73,6
20070915,1383769,73,1
20071006,1383769,73,2
20071013,1383769,73,1
20060729,1383769,75,1
20060805,1383769,75,1
20060819,1383769,75,3
20060826,1383769,75,6
20060916,1383769,75,3
20061021,1383769,75,1
20061028,1383769,75,1
20070217,1383769,75,4
20070224,1383769,75,2
20070317,1383769,75,2
20070331,1383769,75,4
20070421,1383769,75,2
20070609,1383769,75,1
20070616,1383769,75,3
20070623,1383769,75,2
20070721,1383769,75,1
20070728,1383769,75,4
20070804,1383769,75,4
20070818,1383769,75,1
20070825,1383769,75,1
20070908,1383769,75,5
20070929,1383769,75,1
20071006,1383769,75,9
20071020,1383769,75,2
20061118,1383769,76,1
20061125,1383769,76,1
20061202,1383769,76,1
20061209,1383769,76,2
20061216,1383769,76,1
20070120,1383769,76,3
20070210,1383769,76,4
20070217,1383769,76,1
20070224,1383769,76,2
20070317,1383769,76,3
20070331,1383769,76,1
20070414,1383769,76,2
20070421,1383769,76,2
20070428,1383769,76,1
20070512,1383769,76,2
20070609,1383769,76,1
20070616,1383769,76,2
20070630,1383769,76,2
20070728,1383769,76,2
20070804,1383769,76,3
20070825,1383769,76,2
20071020,1383769,76,3
20051029,1383769,78,1
20051126,1383769,78,1
20051210,1383769,78,2
20061118,1383769,78,1
20061209,1383769,78,1
20061223,1383769,78,1
20061230,1383769,78,8
20070106,1383769,78,2
20070120,1383769,78,1
20070203,1383769,78,1
20070303,1383769,78,1
20070317,1383769,78,6
20070324,1383769,78,2
20070331,1383769,78,3
20070414,1383769,78,3
20070421,1383769,78,1
20070616,1383769,78,6
20070707,1383769,78,3
20070804,1383769,78,1
20070825,1383769,78,3
20070908,1383769,78,11
20071006,1383769,78,5
20071013,1383769,78,8
20071020,1383769,78,5
20051029,1383769,79,2
20051112,1383769,79,1
20051126,1383769,79,1
20051210,1383769,79,6
20051217,1383769,79,2
20051224,1383769,79,2
20051231,1383769,79,5
20060107,1383769,79,2
20060121,1383769,79,1
20060204,1383769,79,2
20060211,1383769,79,1
20060225,1383769,79,2
20060311,1383769,79,1
20060318,1383769,79,7
20060325,1383769,79,2
20060401,1383769,79,5
20060415,1383769,79,1
20060429,1383769,79,3
20060506,1383769,79,1
20060513,1383769,79,3
20060527,1383769,79,1
20060610,1383769,79,1
20060617,1383769,79,2
20060624,1383769,79,4
20060729,1383769,79,1
20060819,1383769,79,1
20060826,1383769,79,6
20060902,1383769,79,2
20060909,1383769,79,4
20061007,1383769,79,6
20061021,1383769,79,2
20061028,1383769,79,1
20061111,1383769,79,6
20061209,1383769,79,3
20061230,1383769,79,2
20070210,1383769,79,3
20070217,1383769,79,3
20070224,1383769,79,1
20070317,1383769,79,3
20070414,1383769,79,11
20070505,1383769,79,1
20070512,1383769,79,1
20070519,1383769,79,2
20070602,1383769,79,2
20070609,1383769,79,2
20070616,1383769,79,5
20070714,1383769,79,1
20070721,1383769,79,1
20070804,1383769,79,10
20070901,1383769,79,1
20070908,1383769,79,10
20070915,1383769,79,1
20071006,1383769,79,9
20071013,1383769,79,3
20061014,1383769,80,1
20061104,1383769,80,1
20061118,1383769,80,3
20061216,1383769,80,2
20061230,1383769,80,1
20070120,1383769,80,3
20070127,1383769,80,1
20070210,1383769,80,1
20070217,1383769,80,2
20070303,1383769,80,1
20070317,1383769,80,5
20070331,1383769,80,2
20070414,1383769,80,3
20070421,1383769,80,4
20070428,1383769,80,1
20070512,1383769,80,1
20070616,1383769,80,4
20070707,1383769,80,3
20070728,1383769,80,3
20070804,1383769,80,2
20070825,1383769,80,3
20070908,1383769,80,7
20071013,1383769,80,4
20051029,1383769,81,2
20051210,1383769,81,1
20061118,1383769,81,1
20070317,1383769,81,3
20070331,1383769,81,5
20070414,1383769,81,1
20070526,1383769,81,1
20070602,1383769,81,1
20070616,1383769,81,1
20070623,1383769,81,1
20070630,1383769,81,1
20070804,1383769,81,3
20070818,1383769,81,1
20070825,1383769,81,3
20070908,1383769,81,6
20071006,1383769,81,2
20071013,1383769,81,3
20060401,1383769,82,1
20060513,1383769,82,1
20051210,1383769,84,2
20060311,1383769,84,1
20061111,1383769,84,1
20070303,1383769,84,1
20070324,1383769,84,1
20070331,1383769,84,2
20070407,1383769,84,1
20070414,1383769,84,6
20070421,1383769,84,12
20070526,1383769,84,1
20070707,1383769,84,1
20070804,1383769,84,1
20070901,1383769,84,1
20070908,1383769,84,5
20071006,1383769,84,1
20051231,1383769,85,3
20060114,1383769,85,1
20060121,1383769,85,3
20060225,1383769,85,1
20060401,1383769,85,1
20060415,1383769,85,1
20060603,1383769,85,1
20060617,1383769,85,1
20060715,1383769,85,1
20051126,1383769,88,1
20051203,1383769,88,1
20051210,1383769,88,2
20060121,1383769,88,2
20060225,1383769,88,1
20060318,1383769,88,1
20060401,1383769,88,3
20051119,1383769,89,1
20051126,1383769,89,1
20061021,1383769,90,1
20061104,1383769,90,1
20061118,1383769,90,2
20061125,1383769,90,1
20061223,1383769,90,1
20061230,1383769,90,1
20070120,1383769,90,3
20070210,1383769,90,4
20070217,1383769,90,1
20070224,1383769,90,2
20070317,1383769,90,4
20070331,1383769,90,2
20070414,1383769,90,3
20070512,1383769,90,2
20070519,1383769,90,1
20070609,1383769,90,1
20070616,1383769,90,4
20070707,1383769,90,3
20070721,1383769,90,1
20070728,1383769,90,2
20070804,1383769,90,5
20070811,1383769,90,1
20070818,1383769,90,1
20070825,1383769,90,2
20070908,1383769,90,3
20070929,1383769,90,1
20071006,1383769,90,3
20071013,1383769,90,2
20071020,1383769,90,2
20061209,1383769,91,4
20070120,1383769,91,1
20070210,1383769,91,1
20070331,1383769,91,1
20070616,1383769,91,3
20070707,1383769,91,2
20070804,1383769,91,6
20071013,1383769,91,3
20071020,1383769,91,2
20051203,1383769,96,2
20051210,1383769,96,4
20051217,1383769,96,2
20060121,1383769,96,1
20060211,1383769,96,1
20060225,1383769,96,2
20060304,1383769,96,3
20060318,1383769,96,16
20060513,1383769,96,1
20060520,1383769,96,3
20060527,1383769,96,2
20060603,1383769,96,2
20060617,1383769,96,4
20060624,1383769,96,3
20060701,1383769,96,8
20060729,1383769,96,2
20060805,1383769,96,3
20060819,1383769,96,1
20060826,1383769,96,8
20060916,1383769,96,5
20061007,1383769,96,4
20061021,1383769,96,5
20061028,1383769,96,4
20061111,1383769,96,3
20061118,1383769,96,1
20061209,1383769,96,4
20061223,1383769,96,1
20070106,1383769,96,1
20070210,1383769,96,3
20070224,1383769,96,2
20070317,1383769,96,2
20070331,1383769,96,4
20070414,1383769,96,6
20070421,1383769,96,6
20070505,1383769,96,1
20070512,1383769,96,1
20070519,1383769,96,3
20070526,1383769,96,2
20070616,1383769,96,4
20070707,1383769,96,7
20070714,1383769,96,2
20070728,1383769,96,2
20070804,1383769,96,3
20070825,1383769,96,8
20070908,1383769,96,1
20070922,1383769,96,1
20071006,1383769,96,10
20071013,1383769,96,1
20071020,1383769,96,4
20061021,1383769,97,1
20061209,1383769,97,1
20061223,1383769,97,1
20070120,1383769,97,3
20070210,1383769,97,2
20070217,1383769,97,1
20070224,1383769,97,1
20070303,1383769,97,1
20070310,1383769,97,1
20070317,1383769,97,1
20070331,1383769,97,5
20070421,1383769,97,3
20070519,1383769,97,1
20070526,1383769,97,1
20070616,1383769,97,1
20070721,1383769,97,1
20070804,1383769,97,3
20070825,1383769,97,1
20070908,1383769,97,1
20071013,1383769,97,2
20071020,1383769,97,4
20051119,1383769,99,1
20051203,1383769,99,1
20051210,1383769,99,16
20051217,1383769,99,1
20051231,1383769,99,4
20060121,1383769,99,1
20060318,1383769,99,3
20060325,1383769,99,2
20060401,1383769,99,3
20060513,1383769,99,2
20060520,1383769,99,1
20060610,1383769,99,1
20060617,1383769,99,1
20060701,1383769,99,1
20060729,1383769,99,1
20060826,1383769,99,4
20060909,1383769,99,2
20060916,1383769,99,3
20061021,1383769,99,1
20061118,1383769,99,2
20061202,1383769,99,2
20061223,1383769,99,1
20061230,1383769,99,1
20070120,1383769,99,1
20070203,1383769,99,1
20070210,1383769,99,1
20070317,1383769,99,1
20070414,1383769,99,1
20070428,1383769,99,1
20070616,1383769,99,9
20070721,1383769,99,2
20070728,1383769,99,1
20070804,1383769,99,3
20070818,1383769,99,1
20070825,1383769,99,1
20070908,1383769,99,4
20070915,1383769,99,1
20070922,1383769,99,1
20070929,1383769,99,1
20071006,1383769,99,3
20071013,1383769,99,1
20071020,1383769,99,2
20051210,1383769,100,3
20051217,1383769,100,2
20051231,1383769,100,4
20060204,1383769,100,1
20060304,1383769,100,1
20060311,1383769,100,1
20060318,1383769,100,9
20060408,1383769,100,1
20060415,1383769,100,1
20060422,1383769,100,1
20060513,1383769,100,1
20060520,1383769,100,1
20060603,1383769,100,1
20060617,1383769,100,1
20060624,1383769,100,1
20060729,1383769,100,2
20060805,1383769,100,3
20060812,1383769,100,1
20060826,1383769,100,10
20060916,1383769,100,6
20061007,1383769,100,1
20061118,1383769,100,1
20061223,1383769,100,1
20070210,1383769,100,1
20070331,1383769,100,1
20070414,1383769,100,1
20070602,1383769,100,1
20070609,1383769,100,1
20070616,1383769,100,1
20070630,1383769,100,1
20070707,1383769,100,5
20070721,1383769,100,1
20070728,1383769,100,1
20070804,1383769,100,3
20070825,1383769,100,2
20070908,1383769,100,3
20071006,1383769,100,2
20061028,1383769,101,1
20061118,1383769,101,4
20061230,1383769,101,1
20070120,1383769,101,1
20070210,1383769,101,1
20070303,1383769,101,1
20070317,1383769,101,1
20070331,1383769,101,1
20070407,1383769,101,1
20070414,1383769,101,1
20070421,1383769,101,4
20070505,1383769,101,2
20070512,1383769,101,1
20070721,1383769,101,1
20070825,1383769,101,1
20070908,1383769,101,1
20071006,1383769,101,4
20071013,1383769,101,4
20071020,1383769,101,1
20051105,1383769,102,1
20051126,1383769,102,1
20051210,1383769,102,15
20051231,1383769,102,7
20060107,1383769,102,3
20060114,1383769,102,1
20060121,1383769,102,6
20060218,1383769,102,1
20060225,1383769,102,3
20060304,1383769,102,1
20060311,1383769,102,1
20060318,1383769,102,7
20060401,1383769,102,6
20060415,1383769,102,6
